,user_id,order_id,order_date,booking_date,order_status,device_id,dcity_code,acity_code,flight_time,flight_number,flight_date,flight_num_date,browsing_time,refund_rate,join_date,registered_time,count,certificate,flag
538,M291843740,D00000220,2022/1/5 21:58,2022/1/5 0:00,S,qiutm-igte3-exx5o-rgxq2-jvf69,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,107,0.2376,2022-01-05 16:32:00,19560,1,G717247959669,0
539,M2230862591,D00000003,2021/12/6 15:53,2021/12/6 0:00,S,sevou-d7qzd-dm359-lvtyx-b89w0,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,101,0.2376,2021-12-06 09:19:00,23640,1,G365165710049,0
540,M3007542761,D00000862,2022/1/20 16:20,2022/1/20 0:00,S,kpsib-pvlhc-8d0k5-3wp8q-6bz7y,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,95,0.2376,2022-01-20 10:32:00,20880,1,G427176379825,0
541,M316333153,D00000842,2022/1/19 23:02,2022/1/19 0:00,S,br1b6-jwu0e-onew2-1nwhg-6saoi,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,104,0.2376,2022-01-19 14:31:00,30660,1,G074973543675,0
542,M3564753136,D00000011,2022/1/1 0:33,2022/1/1 0:00,S,cmx7n-4n86y-oakz9-6v8hd-cd3yj,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,102,0.2376,2021-12-31 18:39:00,21240,1,G436147483939,0
543,M437312744,D00000831,2022/1/19 16:18,2022/1/19 0:00,S,sy2ac-l4fm9-d4i52-fm5el-xmbyi,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,101,0.2376,2022-01-19 10:48:00,19800,1,G927329169230,0
544,M391381553,D00000696,2022/1/16 18:43,2022/1/16 0:00,R,7g23i-us0kh-m3wqg-cacj7-r4h34,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,133,0.2376,2022-01-16 11:14:00,26940,1,G721939701924,0
545,M356741325,D00000489,2022/1/12 8:37,2022/1/12 0:00,S,kr0o8-8bpt9-kfqs4-jyqfm-1190b,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,101,0.2376,2022-01-12 02:11:00,23160,1,G583134691923,0
546,M620693401,D00000253,2022/1/6 18:44,2022/1/6 0:00,S,lzhz6-l07eg-fiaq7-rkckj-dp0v4,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,103,0.2376,2022-01-06 11:42:00,25320,1,G584062572577,0
547,M333386290,D00000771,2022/1/18 14:42,2022/1/18 0:00,S,dykk0-5hcic-ue7wn-mxgpo-wyjk1,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,85,0.2376,2022-01-18 05:49:00,31980,1,G301234118229,0
548,M4443911524,D00000664,2022/1/16 6:02,2022/1/16 0:00,S,bnfz6-v477t-2l61t-el5na-z0eu3,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,74,0.2376,2022-01-15 23:23:00,23940,1,G701916749873,0
549,M2788912354,D00000074,2022/1/2 17:46,2022/1/2 0:00,R,pjz3y-04ief-itn9b-r0h11-g3sau,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,93,0.2376,2022-01-02 13:15:00,16260,1,G032558733452,0
550,M482894382,D00000812,2022/1/19 10:29,2022/1/19 0:00,S,diknb-mzi85-mznjz-mfa3r-riwaa,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,100,0.2376,2022-01-19 06:53:00,12960,1,G620177706038,0
551,M2506582749,D00000596,2022/1/14 16:00,2022/1/14 0:00,S,95dpb-mz1ra-pdfup-snl2j-11a6z,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,59,0.2376,2022-01-14 09:09:00,24660,1,G510598912151,0
552,M2263869147,D00000265,2022/1/7 7:22,2022/1/7 0:00,S,6plpa-wugje-e7dem-omkn8-7fx8j,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,54,0.2376,2022-01-06 22:55:00,30420,1,G772626779029,0
553,M4481131809,D00000860,2022/1/20 16:14,2022/1/20 0:00,S,q6bkw-6lpib-h02fk-jo7pr-0u3dm,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,86,0.2376,2022-01-20 09:43:00,23460,1,G782477504916,0
554,M561425179,D00000769,2022/1/18 14:09,2022/1/18 0:00,S,1lgcr-g41vo-902hc-es3md-19dcq,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,106,0.2376,2022-01-18 06:15:00,28440,1,G247780000384,0
555,M217016192,D00000532,2022/1/13 11:23,2022/1/13 0:00,R,jinfe-zwo4z-j4nqw-jo68d-1zwg5,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,109,0.2376,2022-01-13 04:00:00,26580,1,G378200202487,0
556,M4219076950,D00000615,2022/1/14 21:05,2022/1/14 0:00,S,zmj4t-4hb9b-h7ti6-jbo6h-uwov2,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,116,0.2376,2022-01-14 13:22:00,27780,1,G914864739468,0
557,M3073191778,D00000746,2022/1/18 0:51,2022/1/18 0:00,S,vpvr2-xoba9-se3b5-o8jhd-lncxb,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,109,0.2376,2022-01-17 17:07:00,27840,1,G308492493210,0
558,M3498808606,D00000814,2022/1/19 10:45,2022/1/19 0:00,S,vwe3d-dioqj-ur33x-47z3f-3xneu,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,90,0.2376,2022-01-19 04:05:00,24000,1,G272438552788,0
559,M2723627407,D00000707,2022/1/17 8:23,2022/1/17 0:00,R,ij8pr-cz875-4ussv-k8fw2-uei70,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,69,0.2376,2022-01-17 00:56:00,26820,1,G323370657072,0
560,M4859718201,D00000607,2022/1/14 18:39,2022/1/14 0:00,S,7cd2p-yu6nh-ol12n-kadku-115z6,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,114,0.2376,2022-01-13 06:59:00,33180,6,G322875442295,0
561,M4529432888,D00000418,2022/1/10 18:44,2022/1/10 0:00,S,ob0b0-7la2q-0wd9m-9cad9-anplm,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,125,0.2376,2022-01-10 15:11:00,12780,1,G422087073449,0
562,M2577775873,D00000858,2022/1/20 16:03,2022/1/20 0:00,S,usq1o-lfyyd-ebpwz-o9q7b-iv9sm,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,81,0.2376,2022-01-20 09:10:00,24780,1,G644273887041,0
563,M4241150241,D00000824,2022/1/19 13:02,2022/1/19 0:00,R,lctvs-58i0g-4r2zs-v0xea-77h44,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,72,0.2376,2022-01-19 06:15:00,24420,1,G881744071399,0
564,M221142404,D00000853,2022/1/20 13:07,2022/1/20 0:00,S,e05c2-1ovjp-jkuha-0e74c-x50f1,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,98,0.2376,2022-01-20 04:57:00,29400,1,G241778758233,0
565,M3556945981,D00000802,2022/1/18 23:40,2022/1/18 0:00,S,538vx-zzmrv-dsw5e-c1uco-p134j,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,120,0.2376,2022-01-18 16:38:00,25320,1,G161245510892,0
566,M302008612,D00000866,2022/1/20 17:24,2022/1/20 0:00,S,cg0p3-a1jyc-k1imv-ihnqv-t8bgc,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,94,0.2376,2022-01-20 09:19:00,29100,1,G678552393830,0
567,M2348649665,D00000887,2022/1/21 9:29,2022/1/21 0:00,S,jr6rv-mvwhk-ysnel-hpk0a-w543o,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,93,0.2376,2022-01-21 04:05:00,19440,1,G712041969837,0
568,M4678171255,D00000377,2022/1/9 20:12,2022/1/9 0:00,S,zxidb-ly73u-xsloz-6bggz-7m83r,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,104,0.2376,2022-01-09 16:17:00,14100,1,G690665393335,1
569,M3171178459,D00000682,2022/1/16 14:19,2022/1/16 0:00,S,awoqi-e946p-z2a11-m51g8-qmbw0,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,112,0.2376,2022-01-16 08:50:00,19740,1,G738958171297,0
570,M2390690438,D00000562,2022/1/13 20:47,2022/1/13 0:00,S,3olme-67dab-atufv-tt6aw-xnqm5,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,102,0.2376,2022-01-13 16:31:00,15360,1,G713231640350,0
571,M580174160,D00000833,2022/1/19 18:04,2022/1/19 0:00,S,8vld5-o5fxo-1xr7b-o2gmb-ceg2z,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,147,0.2376,2022-01-19 11:45:00,22740,1,G467055274785,0
572,M2479903137,D00000100,2022/1/3 12:33,2022/1/3 0:00,S,dn5s7-mwb5u-j57r2-dlt2h-tmyxr,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,102,0.2376,2022-01-03 06:27:00,21960,1,G304363583549,0
573,M4436515191,D00000797,2022/1/18 22:12,2022/1/18 0:00,S,8r1q8-29vfi-mfx8c-63k50-zhtjs,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,68,0.2376,2022-01-18 12:46:00,33960,1,G558423580072,0
574,M120297781,D00000864,2022/1/20 16:29,2022/1/20 0:00,S,oqoiw-hc0jo-h44eq-wwq6d-1h9d7,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,125,0.2376,2022-01-20 12:21:00,14880,1,G618429397566,0
575,M4574544701,D00000835,2022/1/19 19:35,2022/1/19 0:00,S,mfvzl-02acr-xxhz4-tlswm-i6pxh,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,42,0.2376,2022-01-19 16:51:00,9840,1,G777358928385,0
576,M2782480078,D00000747,2022/1/18 1:02,2022/1/18 0:00,S,tgemq-8extm-lrc43-d5rpw-l3hv0,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,87,0.2376,2022-01-17 19:31:00,19860,1,G830895400656,0
577,M3848604283,D00000867,2022/1/20 17:35,2022/1/20 0:00,R,z4ake-i2xqf-ubclg-1jwjf-6r5g5,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,93,0.2376,2022-01-20 09:32:00,28980,1,G707104165395,0
578,M3109901348,D00000311,2022/1/8 1:33,2022/1/8 0:00,S,5aiaq-s3x4f-f0wuc-03vbu-r51wu,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,95,0.2376,2022-01-07 20:32:00,18060,1,G494716101118,0
579,M450920943,D00000737,2022/1/17 20:52,2022/1/17 0:00,S,fujl9-iayjv-ddbki-lctvi-7yqdo,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,29,0.2376,2022-01-17 12:24:00,30480,1,G8,1
580,M4988770194,D00000359,2022/1/9 12:47,2022/1/9 0:00,S,htcae-dc4dz-t2aau-bcfut-mvg5h,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,132,0.2376,2022-01-09 04:37:00,29400,1,G441799652249,0
581,M3508954976,D00000857,2022/1/20 15:25,2022/1/20 0:00,R,75f9u-zny6r-ejihf-inx1c-yfqjn,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,118,0.2376,2022-01-20 10:13:00,18720,1,G839479929878,0
582,M4959437921,D00000729,2022/1/17 17:31,2022/1/17 0:00,S,m2821-mmy0r-4g1hu-ei1gh-lwzsl,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,74,0.2376,2022-01-17 13:21:00,15000,1,G025343024309,0
583,M448383139,D00000598,2022/1/14 16:22,2022/1/14 0:00,S,7um1f-vvyir-l6hrz-k1v5m-hrexk,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,90,0.2376,2022-01-14 10:52:00,19800,1,G785760701282,0
584,M107390204,D00000901,2022/1/21 16:46,2022/1/21 0:00,S,h1gxr-2s9sm-mxyq8-13zfo-f9pe0,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,120,0.2376,2022-01-21 12:02:00,17040,1,G964345258003,0
585,M411049250,D00000525,2022/1/13 1:22,2022/1/13 0:00,S,lm4wf-6mo9o-uj11s-c1q0u-1krcn,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,110,0.2376,2022-01-12 20:55:00,16020,1,G084717214645,1
586,M185064638,D00000844,2022/1/20 8:40,2022/1/20 0:00,S,zbi6t-hnkpv-5x2lq-aj0xk-okufe,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,107,0.2376,2022-01-20 04:57:00,13380,1,G482918894025,0
587,M4551021249,D00000483,2022/1/11 22:59,2022/1/11 0:00,R,p4g5i-eymnt-7a1d8-h9pmq-qc62s,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,92,0.2376,2022-01-11 19:21:00,13080,1,G230268404859,0
588,M394608142,D00000742,2022/1/17 22:29,2022/1/17 0:00,R,vlupt-qyh8h-cup6n-sgdb3-z6zzo,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,81,0.2376,2022-01-17 14:39:00,28200,1,G135466252590,0
589,M2222859713,D00000851,2022/1/20 11:21,2022/1/20 0:00,S,8rxs3-7lse6-39vnk-oqyi3-r232s,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,116,0.2376,2022-01-20 06:23:00,17880,1,G281927335710,0
590,M4560990506,D00000876,2022/1/20 20:03,2022/1/20 0:00,S,1uo46-1fxfy-qsut9-dk87n-ds8t0,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,101,0.2376,2022-01-20 13:29:00,23640,1,G945151441766,0
591,M284014108,D00000211,2022/1/5 18:34,2022/1/5 0:00,S,d8ejx-0fmkj-ixphb-b58y7-4eugr,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,74,0.2376,2022-01-05 10:21:00,29580,1,G853863743852,0
592,M4957629475,D00000150,2022/1/4 14:33,2022/1/4 0:00,S,uqnkt-jfy3a-dq6kz-vho96-j70k6,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,76,0.2376,2022-01-04 09:01:00,19920,1,G966889732814,0
593,M483847392,D00000803,2022/1/19 0:30,2022/1/19 0:00,S,jk0r6-wmtdz-8g1ze-e7l34-hrmp0,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,106,0.2376,2022-01-18 19:16:00,18840,1,G181058371417,0
594,M2618153471,D00000905,2022/1/21 18:33,2022/1/21 0:00,S,7ry58-r0fkc-t3jcu-k4gs9-st73x,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,87,0.2376,2022-01-21 14:24:00,14940,1,G520919016141,0
595,M3004223171,D00000877,2022/1/20 20:43,2022/1/20 0:00,S,044k5-msfar-pp1lx-zwg9k-uzlvp,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,78,0.2376,2022-01-20 15:03:00,20400,1,G405740963687,0
596,M460087190,D00000250,2022/1/6 18:25,2022/1/6 0:00,R,qgbi7-5uj5i-ymo0y-zei3i-2zbn4,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,73,0.2376,2022-01-06 12:31:00,21240,1,G178536034555,0
597,M3390982031,D00000897,2022/1/21 14:03,2022/1/21 0:00,S,lztts-tmq84-85qgb-1dol7-57okf,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,36,0.2376,2022-01-21 09:01:00,18120,1,G425484618019,0
598,M258109646,D00000681,2022/1/16 13:44,2022/1/16 0:00,S,k3czb-090ke-xjqw2-e4fkx-09i14,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,124,0.2376,2022-01-16 06:08:00,27360,1,G816533797767,0
599,M3166068008,D00000758,2022/1/18 11:15,2022/1/18 0:00,R,r3joc-wi0dx-uyf4l-h5ytx-lee71,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,150,0.2376,2022-01-18 06:14:00,18060,1,G434720008122,0
600,M111282988,D00000861,2022/1/20 16:19,2022/1/20 0:00,S,srtc7-fob0e-p0809-mdjv8-3938z,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,82,0.2574,2022-01-20 10:30:00,20940,1,G771284178721,0
601,M3652911846,D00000627,2022/1/15 8:33,2022/1/15 0:00,S,zfthc-5b46c-p1qsd-legl9-iu754,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,83,0.2574,2022-01-14 22:22:00,36660,1,G721213741712,0
602,M90893472,D00000683,2022/1/16 14:46,2022/1/16 0:00,R,ythae-ap7e4-hnqa8-78oec-pyd81,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,106,0.2574,2022-01-16 08:03:00,24180,1,G893417285574,0
603,M4208753641,D00000767,2022/1/18 13:10,2022/1/18 0:00,S,hqr82-z72mk-u6krj-c9eny-8h6d6,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,98,0.2574,2022-01-18 08:04:00,18360,1,G918385802162,0
604,M4995099447,D00000748,2022/1/18 7:29,2022/1/18 0:00,S,v9d4i-xqryi-341ls-d7btz-qvd7j,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,110,0.2574,2022-01-18 00:14:00,26100,1,G260544359047,0
605,M3167659653,D00000845,2022/1/20 9:39,2022/1/20 0:00,S,qbtar-yj4kp-qye4v-1rprh-sfoi6,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,72,0.2574,2022-01-20 03:49:00,21000,1,G975598407545,0
606,M4446700256,D00000743,2022/1/17 22:45,2022/1/17 0:00,S,v1gjx-9qvaa-6axgu-yjpj4-873m2,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,104,0.2574,2022-01-17 15:46:00,25140,1,G384836319623,0
607,M422856764,D00000892,2022/1/21 12:58,2022/1/21 0:00,S,5z6z6-omu5d-af2ot-szhy1-hlmhx,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,110,0.2574,2022-01-21 07:43:00,18900,1,G207871171164,0
608,M2326569157,D00000186,2022/1/5 12:34,2022/1/5 0:00,R,lj8ys-ryyjf-di2e1-hwa2g-4s6j8,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,73,0.2574,2022-01-05 06:55:00,20340,1,G611024666641,0
609,M2804255017,D00000848,2022/1/20 10:47,2022/1/20 0:00,S,upk92-akmvu-cc37f-hx0g5-8nsev,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,81,0.2574,2022-01-20 06:01:00,17160,1,G836138593278,0
610,M2219250410,D00000699,2022/1/16 20:33,2022/1/16 0:00,R,eakjx-2p3ne-xs1td-22vut-pukmw,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,114,0.2574,2022-01-16 15:03:00,19800,1,G009584631285,0
611,M294056629,D00000863,2022/1/20 16:23,2022/1/20 0:00,S,qym85-z6wxh-7ir2y-ylfvd-c9mka,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,123,0.2574,2022-01-20 08:14:00,29340,1,G796539340297,0
612,M482144996,D00000480,2022/1/11 21:24,2022/1/11 0:00,R,z7bch-z5sme-v10lz-3nfjo-yembi,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,85,0.2574,2022-01-11 14:19:00,25500,1,G615502647994,0
613,M175039859,D00000909,2022/1/21 18:59,2022/1/21 0:00,S,5vj2o-4116x-vpmh7-jqnd1-ubzvv,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,108,0.2574,2022-01-21 12:43:00,22560,1,G023370937214,0
614,M3319085040,D00000890,2022/1/21 11:59,2022/1/21 0:00,S,n040r-snv78-4kod5-2gg3y-k37l9,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,101,0.2574,2022-01-21 04:31:00,26880,1,G231226851599,0
615,M498339083,D00000485,2022/1/12 1:24,2022/1/12 0:00,S,a6lts-5oqcb-qcaue-6czg4-8f0gl,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,154,0.2574,2022-01-11 18:31:00,24780,1,G410787627270,0
616,M2578573485,D00000834,2022/1/19 18:44,2022/1/19 0:00,S,0t805-3oe46-kcnbm-9u70o-z9ed5,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,150,0.2574,2022-01-19 13:41:00,18180,1,G462198659295,0
617,M2793921761,D00000856,2022/1/20 15:07,2022/1/20 0:00,S,6pk7t-v2osx-wnnjm-xz2oy-av2fx,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,90,0.2574,2022-01-20 09:58:00,18540,1,G327105342856,0
618,M2442204304,D00000764,2022/1/18 12:07,2022/1/18 0:00,S,4pqq4-2wmh0-p4crv-ejnfr-tr2yi,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,93,0.2574,2022-01-18 06:57:00,18600,1,G591718535453,0
619,M4953232070,D00000040,2022/1/1 21:42,2022/1/1 0:00,S,5q47o-dpdw0-3yzv4-yaysp-fblfb,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,69,0.2574,2022-01-01 11:59:00,34980,1,G069876690250,0
620,M4700578605,D00000659,2022/1/15 21:20,2022/1/15 0:00,S,vcmdv-o7rzq-6drv6-1cwho-sem55,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,143,0.2574,2022-01-15 14:19:00,25260,1,G161138842992,0
621,M203751095,D00000091,2022/1/3 9:50,2022/1/3 0:00,R,euv24-c6ko2-kumdr-tvyqd-slal1,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,122,0.2574,2022-01-03 03:42:00,22080,1,G765202163004,0
622,M3650271369,D00000903,2022/1/21 17:55,2022/1/21 0:00,S,coeex-auqru-l8177-8otvf-30pvj,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,65,0.2574,2022-01-21 13:10:00,17100,1,G099794418675,0
623,M2248151897,D00000661,2022/1/15 22:36,2022/1/15 0:00,S,5r3v2-4v6do-3wa00-wtkpp-yhc9w,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,69,0.2574,2022-01-15 13:44:00,31920,1,G174973359900,0
624,M2983501980,D00000796,2022/1/18 21:31,2022/1/18 0:00,S,gte9p-rby1h-1f0xw-ekfsq-cdmmg,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,97,0.2574,2022-01-18 15:40:00,21060,1,G494298215718,0
625,M370085996,D00000634,2022/1/15 11:51,2022/1/15 0:00,R,p4ltm-x6t7g-w8o5e-u4wz0-r8m9a,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,121,0.2574,2022-01-15 09:09:00,9720,1,G822040961259,0
626,M4890081355,D00000604,2022/1/14 17:50,2022/1/14 0:00,R,ho52o-njgae-l76uy-08awb-q70oa,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,76,0.2574,2022-01-14 12:16:00,20040,1,G082691589974,0
627,M62012833,D00000847,2022/1/20 10:29,2022/1/20 0:00,S,0h92l-gjiep-8s6hc-jux6o-jfluj,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,72,0.2574,2022-01-20 03:55:00,23640,1,G788325539330,0
628,M3087520906,D00000937,2022/1/22 15:52,2022/1/22 0:00,S,wken5-k72nx-udg5r-ix0tw-qnmlo,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,98,0.2574,2022-01-22 10:30:00,19320,1,G106341791667,0
629,M291562191,D00000343,2022/1/8 21:18,2022/1/8 0:00,S,s07gc-w5s4r-hlyel-uzffa-p9r54,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,106,0.2574,2022-01-08 16:02:00,18960,1,G116300871617,0
630,M3821057566,D00000731,2022/1/17 18:22,2022/1/17 0:00,S,gae38-htifg-f7jo2-2zoow-roa20,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,154,0.2574,2022-01-17 11:20:00,25320,1,G060691451982,0
631,M3581860700,D00000504,2022/1/12 12:30,2022/1/12 0:00,R,73gqx-dou8x-fcrm2-jasi4-u15po,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,85,0.2574,2022-01-12 06:59:00,19860,1,G090164763259,0
632,M304112597,D00000939,2022/1/22 17:31,2022/1/22 0:00,S,45rpn-8tvtd-2ya44-5jadq-cbwca,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,98,0.2574,2022-01-22 08:09:00,33720,1,G328090788369,0
633,M2638145383,D00000723,2022/1/17 12:58,2022/1/17 0:00,S,jfut3-l1nbt-gwly0-7lvqa-gwql4,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,79,0.2574,2022-01-17 07:01:00,21420,1,G938057260752,0
634,M4734149510,D00000792,2022/1/18 20:41,2022/1/18 0:00,S,nhl2k-dppn3-hhxnt-998x6-v5u8w,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,97,0.2574,2022-01-18 14:46:00,21300,1,G621429177157,0
635,M254805596,D00000941,2022/1/22 17:42,2022/1/22 0:00,S,jd8hy-afxks-6cw77-nhe2q-r3k8l,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,106,0.2574,2022-01-22 13:37:00,14700,1,G422747536758,0
636,M284576155,D00000204,2022/1/5 17:22,2022/1/5 0:00,S,m5t7a-caaxk-vntrs-x3hlm-g544s,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,129,0.2574,2022-01-05 11:40:00,20520,1,G698416839219,0
